id,hotel_name,hotel_description,star_classification,auto_confirmation,triggers,hotel_classification,longitude,latitude,provider,hotel_address,trip_advisor_link,hotel_image,country,city,micro_location,hotel_status,start_date,end_date,vendor_id,updated_by,created_at,updated_at,additional_data_1,markup,sub_description,deleted_at,temp_column
207,Weligama Bay Marriott Resort & Spa,"<p>Nestled along the pristine shores of Weligama Bay, the Weligama Bay Marriott Resort &amp; Spa offers an unparalleled blend of luxury and natural beauty. This elegant resort is renowned for its stunning ocean views, sophisticated design, and exceptional service. Guests can indulge in a range of world-class amenities, including a lavish spa, a state-of-the-art fitness center, and multiple dining options featuring both local and international cuisine. The resort’s spacious, tastefully decorated rooms and suites provide a serene retreat with modern comforts and breathtaking vistas. Whether you're looking to relax on the sun-kissed beach, explore the vibrant local culture, or enjoy a rejuvenating spa treatment, Weligama Bay Marriott Resort &amp; Spa promises a memorable escape in one of Sri Lanka's most picturesque settings.</p>",5,0,500,,80.4392553,5.9732424,1,Weligama Bay Marriott Resort & Spa,https://www.tripadvisor.com/Hotel_Review-g612380-d12553294-Reviews-Weligama_Bay_Marriott_Resort_Spa-Weligama_Matara_Southern_Province.html,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/D5eFplq6i9B9UqPjzR81Jwn1WV8hAQGuXpWEz9a6.png,LK,Weligama,Weligama,1,2025-05-01,2025-10-31,343,792,2024-10-08 00:00:00,2025-01-10 10:28:39,USD,18,"Discover unparalleled luxury at Weligama Bay Marriott Resort & Spa, where stunning ocean views meet exceptional service and amenities.",,
208,Jetwing Kurulubedda,"Jetwing Kurulubedda, a scenic refuge in the coastal city of Galle that lies tucked away amidst lush greenery. All meals at Jetwing Kurulubedda are inspired by the verdant surroundings, with homegrown and freshly prepared produce served to you as exquisite culinary creations. Lose yourself in the peace and tranquility of a tropical paradise and enjoy your very own contemporary luxury villa complete with a private plunge pool .",4,0,0,4,80.1960396,6.0482692,1,"Mahamudali Mawatha, Galle 80000",https://www.tripadvisor.com/Hotel_Review-g297896-d1575321-Reviews-Jetwing_Kurulubedda-Galle_Galle_District_Southern_Province.html,"https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/WePdBtJwy5BzZa3bY6ukl9r96wh8wcbLMX2M2eWa.png,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/dtMFOZzjOchQ4tKXAGlBKkESofFCkA7E5tirazqA.png,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/W5jbvmTBs3OEYQ2JlGtK7jm8LEKKJ69CBNtu7Xs9.png,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/1IWJZ11t2lnxp7ZMm9tlmqX2eWd2tJtentlEGUcZ.png",LK,Galle,Galle,1,2024-10-05,2025-04-30,344,792,2024-10-08 00:00:00,2024-10-08 00:00:00,,18,Escape to a private boutique hotel in the jungles of sunny Sri Lanka for a unique holiday experience.,,
209,De Mansion Hotel,"<p>De mansion Hotels Our highly trained friendly qualified staff provides you with personalized service. The De Mansion’s peaceful elegant property is magically surrounded by attractive mountain views. Experience international buffet while you sit and enjoy the breathtaking view from our elegant restaurant. Bless fully embrace the greenery of the hill country while you relax in our infinity pool, and experience the fragrances of the wellness spa.</p>",3,0,0,4,80.619335,7.32533,1,"20000 Kandy, No. 6 A, Galagedara Lane, Katugasthota Kandy",https://www.tripadvisor.co.uk/Hotel_Review-g304138-d12715661-Reviews-De_Mansion_Hotels-Kandy_Kandy_District_Central_Province.html,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/zXFdiFGJHkpdXJeN2R1vynOxL55tDUo7gztScBBP.jpg,LK,Kandy,Kandy,1,2024-10-14,2025-04-30,345,934,2024-10-08 00:00:00,2024-10-14 10:08:06,USD,18,"De Mansion Hotel Kandy offers elegant luxury in the lush heart of Sri Lanka, with attentive service and stunning views.",,
210,The Golden Crown,"<p>Golden Crown Hotel, located in the serene heart of Kandy, offers a luxurious retreat away from the city's hustle and bustle, surrounded by picturesque paddy fields. This breathtaking hotel features elegantly designed suites that blend traditional comfort with modern amenities, ensuring an unforgettable stay. Guests can enjoy a range of extensive banqueting facilities, perfect for hosting events and celebrations. With its tranquil ambiance and attentive service, Golden Crown Hotel serves as a sanctuary for those seeking peace and luxury in the captivating Hill Capital, making it an ideal destination for both relaxation and memorable gatherings.</p>",5,0,500,,80.657325,7.275938,,"322 Udugama, Ampitiya, Kandy 20000",https://www.tripadvisor.co.za/LocationPhotoDirectLink-g11914132-d12611167-i266087443-The_Golden_Crown_Hotel-Ampitiya_Kandy_District_Central_Province.html,"https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/4RekIalDS4vXhwCsuAJx0lADwSPLf0pOuMTexV3E.jpg,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/U0eZ6eLNStue5sJwFjzm3PKqW30qPJahE79ZKWXg.png,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/taETPsFsIFagu8le1D62LoMZn5Vwz90ep9uvr9bg.png,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/wcvcllnETHkb5PQUeEQYpuUAKcRpv0wbXqJepJL0.png,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/jFMKAMF91g1svvwZSi8KAhWADVJLNtxOdCAme8iQ.png",LK,Kandy,Kandy,1,2025-01-18,2025-10-31,346,792,2024-10-08 00:00:00,2025-01-18 06:32:20,USD,18,"Luxurious hotel in Kandy with opulent accommodations, stunning views, state-of-the-art facilities, exquisite dining, and elegant design.",,
211,EKHO Sigiriya,"<p>Amid the magnificent views of the staggering engineering and design that is Sigiriya, EKHO Sigiriya, sits merely 700 meters away from the rock fortress. The 20 room property ensures elegant Sri Lankan designs and services that showcase local culture, ensures you experience a true Sri Lankan character. Ekho Sigiriya typically features a range of twenty deluxe rooms accommodations that blend traditional Sri Lankan architecture with modern comforts. Rooms are designed to harmonize with the natural surroundings, often featuring earthy tones and natural materials. The amenities at Ekho Sigiriya might include air conditioning, Wi-Fi, comfortable bedding, and modern bathrooms, ensuring a comfortable stay for guests.</p>",3,0,0,4,80.755227,7.951732,1,"Sigiriya Road Sigiriya, 21120 Sigiriya, Sri Lanka ?",https://www.tripadvisor.com/Hotel_Review-g304141-d11979805-Reviews-Zinc_Journey_Sigiriya-Sigiriya_Central_Province.html,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/JkLsr54GRIXT9Ng99CABJ4WzZdnBd1edA87lhOlZ.png,LK,Sigiriya,Sigiriya,1,2024-12-23,2025-04-30,160,792,2024-10-08 00:00:00,2024-12-23 04:31:24,USD,18,EKHO Sigiriya offers modern comfort and stunning views at the base of Sigiriya Rock Fortress in Sri Lanka.,,
212,Era Beach By Joe's Resorts,"<p>Nestled along the stunning southern coast of Sri Lanka, Era Beach is a luxurious resort that boasts breathtaking natural beaches and an inviting outdoor pool. Guests can enjoy complimentary Wi-Fi and free parking during their stay. Located just a 10-minute drive from the UNESCO World Heritage Site of Galle Fort and a 4-hour drive from Colombo International Airport, the resort is easily accessible, with an Air Taxi service available from nearby Koggala. Elegantly designed guest rooms feature charming four-poster beds and either a balcony or private courtyard, along with modern amenities such as a tea/coffee maker and mini-bar. Private bathrooms are equipped with shower facilities for added convenience. Guests can unwind in the landscaped gardens or take a refreshing dip in the sea during the afternoons. Era Beach offers a daily American and Continental breakfast in its dining room, while tapas and refreshing drinks are served at the bar. Laundry services can also be arranged through the sister property, Jetwing Lighthouse, ensuring a seamless and relaxing experience for all visitors.</p>",4,0,0,4,80.25118114,6.011058367,1,"No 94 , Pamankada Road, Colombo 06 , Sri Lanka",https://www.tripadvisor.com/Hotel_Review-g297896-d1808812-Reviews-Era_Beach_by_Jetwing-Galle_Galle_District_Southern_Province.html,"https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/ZbwpPWAbyG4Fr9II3F9UPNEavWPDROWKKWZ68b2p.jpg,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/2tsoqiz7eJPTa4uUW8KmEr5yl05WZ7FpEptKX7rk.png,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/O5Tto6ds5ns8KtkUFjZvit0HUuTqkwT2B8cN8GVB.png,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/GVvnYrkuAqQJTW3UqdY3zAACxus3M1hXFxCrXd5i.png,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/DPRchsw1clZFZU5dFHoM2e0TNm5eE3ixamW0DGqW.png",LK,Galle,Galle,1,2024-12-20,2025-04-30,270,792,2024-10-08 00:00:00,2024-12-20 10:51:51,USD,18,"Era Beach, Galle: Nestled along Sri Lanka's southern coast, Era Beach offers luxurious accommodations with modern amenities, stunning beaches, and easy access to historic Galle Fort.",,
213,Araliya Green City,"Araliya Green City, located in the heart of Nuwara Eliya, serves as your gateway to the stunning landscapes and attractions of the region, just 1.5 miles from Gregory Lake. This luxurious 5-star hotel features well-appointed rooms with captivating city views, ensuring a comfortable and memorable stay. Guests can take advantage of the indoor pool, fitness center, and beautifully landscaped garden, while the 24-hour front desk offers seamless service, including airport transportation and room service. Each room comes equipped with modern amenities such as a TV, safety deposit box, and private bathroom, with select accommodations offering kitchen facilities. Start your day with a delicious breakfast featuring buffet, à la carte, and continental options, and savor culinary delights at the on-site restaurant, which specializes in Chinese, Indian, and Middle Eastern cuisine, with vegetarian, dairy-free, and halal choices available. Conveniently situated 5.7 miles from Hakgala Botanical Garden and 29 miles from Castlereigh Reservoir Seaplane Base Airport, Araliya Green City promises a luxurious retreat with easy access to the beauty of Nuwara Eliya.",5,0,500,4,80.766703,6.967241,1,"No 01, Glen Fall Road, Nuwara Eliya 22200, Sri Lanka",https://www.tripadvisor.com/Hotel_Review-g608524-d12864938-Reviews-Araliya_Green_City-Nuwara_Eliya_Central_Province.html,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/pSuYS66gfDC6M4hgjrN4c2y3qF1bKrFFVfYhMCpO.jpg,LK,Nuwara Eliya,Nuwara Eliya,0,2024-09-15,2025-09-15,349,349,2024-10-08 00:00:00,2024-10-08 07:18:02,,18,"Luxurious hotel in Nuwara Eliya blending modern elegance and Sri Lankan charm, offering stylish accommodations and dining.",,
215,Oga Reach Hotel,"Set in Tissamaharama, 3 km from Tissa Wewa, Yala Oga Reach Hotel features an outdoor swimming pool. The hotel has a barbecue, children's playground and sun terrace, and guests can enjoy a meal at the restaurant. Free WiFi is provided throughout the property and free private parking is available on site. Each room at this hotel is air conditioned and features a flat-screen TV. Some units include a seating area where you can relax. Enjoy a cup of tea while looking out at the lake or pool. Rooms are equipped with a private bathroom fitted with a bath or shower. For your comfort, you will find free toiletries and a hairdryer.",3,0,0,4,81.316159,6.264611,1,"Mahadeira Yoda Kandiya, ____________ 82600",https://www.tripadvisor.com/Hotel_Review-g3576694-d12995352-Reviews-Oga_Reach_Hotel-Yodakandiya_Southern_Province.html,https://pix10.agoda.net/hotelImages/162/1623140/1623140_16112623170049129963.jpg?ca=6&ce=1&s=414x232&ar=16x9,LK,Kataragama,Kataragama,1,2024-09-15,2025-09-15,351,,2024-10-08 00:00:00,2024-10-08 00:00:00,,18,"Yala Oga Reach Hotel, Tissamaharama: Unwind at Yala Oga Reach Hotel with an outdoor pool, lake views, and convenient access to Tissa Wewa, ideal for a relaxing escape in Sri Lanka’s wilderness.",,
216,Mirissa Gate Resort,"<p>Mirissa Gate is a charming hotel located in the picturesque coastal town of Mirissa, offering guests a delightful blend of comfort and convenience. With free Wi-Fi and an inviting outdoor pool, the hotel provides a relaxing retreat just moments away from stunning beaches. Guests can indulge in delicious meals at the on-site restaurant, while free private parking is available for added convenience. Each accommodation features a cozy seating area and a kettle for in-room refreshments. The hotel also boasts a shared lounge, perfect for unwinding after a day of exploring. Adventure seekers can engage in various activities such as snorkeling and diving, and bike rentals are available for those looking to explore the beautiful surroundings. With its warm hospitality and prime location, Mirissa Gate is the ideal choice for a memorable stay in this tropical paradise.</p>",3,0,0,4,80.473877,5.937546,1,"Welikade, Kamburugamuwa 81750",https://www.tripadvisor.com/Hotel_Review-g12158215-d12238535-Reviews-Mirissa_Gate-Thalaramba_Southern_Province.html,"https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/lChqqy9wX8gN2PgMZhlabngoS8N86V8LOeueiZon.jpg,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/wWJLZJNMxcwrd1xAMqLlLVnfIjt0bONvCM92aXhT.png",LK,Mirissa,Mirissa,1,2024-12-05,2025-04-30,352,792,2024-10-08 00:00:00,2024-12-05 04:12:41,USD,18,"Mirissa Gate Resort: Coastal luxury, modern amenities, ocean views, vibrant marine life, and captivating sunsets await guests.",,
217,Orchid Villa Kandy,"<p>Tucked away in the peaceful hills of Kandy, Orchid Villa offers a charming and intimate retreat that feels like a home away from home. Surrounded by lush greenery and vibrant orchids, this boutique hotel provides a serene escape from the hustle and bustle of city life. The villa’s elegantly designed rooms are spacious and comfortable, each offering picturesque views of the surrounding landscape. With its warm hospitality, personalized service, and close proximity to Kandy's cultural landmarks, Orchid Villa Kandy is the perfect haven for travelers seeking relaxation and a deeper connection with Sri Lanka’s rich heritage.</p>",3,0,0,,80.610115,7.288083,,"344 George E De Silva Mawatha, Kandy 20000",https://www.tripadvisor.com/Hotel_Review-g304138-d11889813-Reviews-Orchid_Villa_Kandy-Kandy_Kandy_District_Central_Province.html,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/6T1qPNBtuwkqsQQGopx5GgVUeWy0HuBVbQWI2McD.png,LK,Kandy,Kandy,1,2025-01-22,2026-04-26,353,792,2024-10-08 00:00:00,2025-01-22 07:45:54,USD,18,"Orchid Villa in Kandy offers a serene retreat with lush greenery, elegant rooms, and personalized service.",,
218,Cheriz Boutique Resort,"<p>The CheRiz is the latest icon of small luxury resorts in the emerald Isle of Sri Lanka. The CheRiz in Nuwara Eliya comprising of eight rooms with luxury furnishings, gracious butler service and gourmet cuisine create an ambience that has made it the finest standard for luxury accommodation in Sri Lanka. Situated at an altitude of 1988 meters, at the highest elevation in Nuwara Eliya, the tea capital of Sri Lanka, the resort borders the protected forest reserve of Kikiliyamana and offers breathtaking panoramas of Piduruthalagala, the tallest mountain range in Sri Lanka and the lush green tea fields beneath it. Each type of room is unique and exudes its own exquisite ambiance, with all modern luxuries, while offering guests a non-hotel, “home away from home”, boutique ambience that is the hallmark of The CheRiz experience.</p>",3,0,0,4,80.74812,6.992004,1,"XPRX+Q63, Nuwara Eliya 22200",https://www.tripadvisor.com/Hotel_Review-g608524-d12693234-Reviews-The_CheRiz-Nuwara_Eliya_Central_Province.html,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/lkk4Jxi7I1cqUrjqNt2ypbunH1VMaUyoex5HmuaJ.jpg,LK,Nuwara Eliya,Nuwara Eliya,1,2024-10-14,2025-04-30,354,934,2024-10-08 00:00:00,2024-10-14 10:38:34,USD,18,Cheriz Boutique Resort in Nuwara Eliya offers elegant luxury in the misty highlands of Sri Lanka.,,
